path,mask_path,base_image,tool,view,source,weak_label,has_defect
crops/images/tool02_bevel_gear_spindle_closeup_0016_isolated_c004_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0016_isolated_c004_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0016,tool02,004,official_crop,0,1
crops/images/tool02_bevel_gear_spindle_closeup_0017_isolated_c000_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0017_isolated_c000_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0017,tool02,000,official_crop,0,0
crops/images/tool02_bevel_gear_spindle_closeup_0017_isolated_c001_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0017_isolated_c001_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0017,tool02,001,official_crop,0,0
crops/images/tool02_bevel_gear_spindle_closeup_0017_isolated_c002_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0017_isolated_c002_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0017,tool02,002,official_crop,0,0
crops/images/tool02_bevel_gear_spindle_closeup_0017_isolated_c003_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0017_isolated_c003_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0017,tool02,003,official_crop,0,0
crops/images/tool02_bevel_gear_spindle_closeup_0017_isolated_c004_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0017_isolated_c004_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0017,tool02,004,official_crop,0,0
crops/images/tool03_bevel_gear_spindle_closeup_0003_isolated_c000_direct_b01_c00.jpg,crops/masks/tool03_bevel_gear_spindle_closeup_0003_isolated_c000_direct_b01_c00.png,tool03_bevel_gear_spindle_closeup_0003,tool03,000,official_crop,0,1
crops/images/tool03_bevel_gear_spindle_closeup_0003_isolated_c001_direct_b01_c00.jpg,crops/masks/tool03_bevel_gear_spindle_closeup_0003_isolated_c001_direct_b01_c00.png,tool03_bevel_gear_spindle_closeup_0003,tool03,001,official_crop,0,1
crops/images/tool03_bevel_gear_spindle_closeup_0003_isolated_c002_direct_b01_c00.jpg,crops/masks/tool03_bevel_gear_spindle_closeup_0003_isolated_c002_direct_b01_c00.png,tool03_bevel_gear_spindle_closeup_0003,tool03,002,official_crop,0,1
crops/images/tool03_bevel_gear_spindle_closeup_0003_isolated_c003_direct_b01_c00.jpg,crops/masks/tool03_bevel_gear_spindle_closeup_0003_isolated_c003_direct_b01_c00.png,tool03_bevel_gear_spindle_closeup_0003,tool03,003,official_crop,0,1
crops/images/tool03_bevel_gear_spindle_closeup_0003_isolated_c004_direct_b01_c00.jpg,crops/masks/tool03_bevel_gear_spindle_closeup_0003_isolated_c004_direct_b01_c00.png,tool03_bevel_gear_spindle_closeup_0003,tool03,004,official_crop,0,1
crops/images/tool08_bevel_gear_spindle_closeup_0005_isolated_c000_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0005_isolated_c000_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0005,tool08,000,official_crop,0,1
crops/images/tool08_bevel_gear_spindle_closeup_0005_isolated_c001_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0005_isolated_c001_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0005,tool08,001,official_crop,0,1
crops/images/tool08_bevel_gear_spindle_closeup_0005_isolated_c002_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0005_isolated_c002_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0005,tool08,002,official_crop,0,1
crops/images/tool08_bevel_gear_spindle_closeup_0005_isolated_c003_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0005_isolated_c003_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0005,tool08,003,official_crop,0,1
crops/images/tool08_bevel_gear_spindle_closeup_0005_isolated_c004_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0005_isolated_c004_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0005,tool08,004,official_crop,0,1
crops/images/tool08_bevel_gear_spindle_closeup_0014_isolated_c000_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0014_isolated_c000_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0014,tool08,000,official_crop,0,1
crops/images/tool08_bevel_gear_spindle_closeup_0014_isolated_c001_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0014_isolated_c001_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0014,tool08,001,official_crop,0,1
crops/images/tool08_bevel_gear_spindle_closeup_0014_isolated_c002_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0014_isolated_c002_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0014,tool08,002,official_crop,0,1
crops/images/tool08_bevel_gear_spindle_closeup_0014_isolated_c003_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0014_isolated_c003_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0014,tool08,003,official_crop,0,1
crops/images/tool08_bevel_gear_spindle_closeup_0014_isolated_c004_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0014_isolated_c004_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0014,tool08,004,official_crop,0,1
crops/images/tool09_bevel_gear_spindle_closeup_0012_isolated_c000_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0012_isolated_c000_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0012,tool09,000,official_crop,0,1
crops/images/tool09_bevel_gear_spindle_closeup_0012_isolated_c001_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0012_isolated_c001_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0012,tool09,001,official_crop,0,1
crops/images/tool09_bevel_gear_spindle_closeup_0012_isolated_c002_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0012_isolated_c002_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0012,tool09,002,official_crop,0,1
crops/images/tool09_bevel_gear_spindle_closeup_0012_isolated_c003_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0012_isolated_c003_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0012,tool09,003,official_crop,0,1
crops/images/tool09_bevel_gear_spindle_closeup_0012_isolated_c004_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0012_isolated_c004_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0012,tool09,004,official_crop,0,1
crops/images/tool09_bevel_gear_spindle_closeup_0013_isolated_c000_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0013_isolated_c000_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0013,tool09,000,official_crop,0,1
crops/images/tool09_bevel_gear_spindle_closeup_0013_isolated_c001_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0013_isolated_c001_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0013,tool09,001,official_crop,0,1
crops/images/tool09_bevel_gear_spindle_closeup_0013_isolated_c002_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0013_isolated_c002_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0013,tool09,002,official_crop,0,1
crops/images/tool09_bevel_gear_spindle_closeup_0013_isolated_c003_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0013_isolated_c003_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0013,tool09,003,official_crop,0,1
crops/images/tool09_bevel_gear_spindle_closeup_0013_isolated_c004_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0013_isolated_c004_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0013,tool09,004,official_crop,0,1
crops/images/tool10_bevel_gear_spindle_closeup_0004_isolated_c000_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0004_isolated_c000_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0004,tool10,000,official_crop,0,1
crops/images/tool10_bevel_gear_spindle_closeup_0004_isolated_c001_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0004_isolated_c001_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0004,tool10,001,official_crop,0,1
crops/images/tool10_bevel_gear_spindle_closeup_0004_isolated_c002_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0004_isolated_c002_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0004,tool10,002,official_crop,0,1
crops/images/tool10_bevel_gear_spindle_closeup_0004_isolated_c003_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0004_isolated_c003_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0004,tool10,003,official_crop,0,1
crops/images/tool10_bevel_gear_spindle_closeup_0004_isolated_c004_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0004_isolated_c004_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0004,tool10,004,official_crop,0,1
crops/images/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c000_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c000_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0008,tool10,000,official_crop,0,1
crops/images/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c001_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c001_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0008,tool10,001,official_crop,0,1
crops/images/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c002_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c002_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0008,tool10,002,official_crop,0,1
crops/images/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c003_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c003_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0008,tool10,003,official_crop,0,1
crops/images/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c004_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c004_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0008,tool10,004,official_crop,0,1
crops/images/tool97_bevel_gear_spindle_closeup_0001_isolated_c000_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0001_isolated_c000_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0001,tool97,000,official_crop,0,0
crops/images/tool97_bevel_gear_spindle_closeup_0001_isolated_c001_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0001_isolated_c001_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0001,tool97,001,official_crop,0,0
crops/images/tool97_bevel_gear_spindle_closeup_0001_isolated_c002_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0001_isolated_c002_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0001,tool97,002,official_crop,0,0
crops/images/tool97_bevel_gear_spindle_closeup_0001_isolated_c003_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0001_isolated_c003_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0001,tool97,003,official_crop,0,0
crops/images/tool97_bevel_gear_spindle_closeup_0001_isolated_c004_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0001_isolated_c004_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0001,tool97,004,official_crop,0,0
crops/images/tool97_bevel_gear_spindle_closeup_0003_isolated_c000_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0003_isolated_c000_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0003,tool97,000,official_crop,0,0
crops/images/tool97_bevel_gear_spindle_closeup_0003_isolated_c001_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0003_isolated_c001_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0003,tool97,001,official_crop,0,0
crops/images/tool97_bevel_gear_spindle_closeup_0003_isolated_c002_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0003_isolated_c002_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0003,tool97,002,official_crop,0,0
crops/images/tool97_bevel_gear_spindle_closeup_0003_isolated_c003_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0003_isolated_c003_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0003,tool97,003,official_crop,0,0
crops/images/tool97_bevel_gear_spindle_closeup_0003_isolated_c004_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0003_isolated_c004_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0003,tool97,004,official_crop,0,0
crops/images/tool97_bevel_gear_spindle_closeup_0004_isolated_c000_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0004_isolated_c000_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0004,tool97,000,official_crop,0,0
crops/images/tool97_bevel_gear_spindle_closeup_0004_isolated_c001_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0004_isolated_c001_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0004,tool97,001,official_crop,0,0
crops/images/tool97_bevel_gear_spindle_closeup_0004_isolated_c002_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0004_isolated_c002_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0004,tool97,002,official_crop,0,0
crops/images/tool97_bevel_gear_spindle_closeup_0004_isolated_c003_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0004_isolated_c003_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0004,tool97,003,official_crop,0,0
crops/images/tool97_bevel_gear_spindle_closeup_0004_isolated_c004_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0004_isolated_c004_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0004,tool97,004,official_crop,0,0
crops/images/tool99_bevel_gear_spindle_closeup_0003_isolated_c000_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0003_isolated_c000_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0003,tool99,000,official_crop,0,0
crops/images/tool99_bevel_gear_spindle_closeup_0003_isolated_c002_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0003_isolated_c002_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0003,tool99,002,official_crop,0,0
crops/images/tool99_bevel_gear_spindle_closeup_0003_isolated_c003_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0003_isolated_c003_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0003,tool99,003,official_crop,0,0
crops/images/tool99_bevel_gear_spindle_closeup_0003_isolated_c004_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0003_isolated_c004_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0003,tool99,004,official_crop,0,0
crops/images/tool99_bevel_gear_spindle_closeup_0008_isolated_c000_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0008_isolated_c000_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0008,tool99,000,official_crop,0,0
crops/images/tool99_bevel_gear_spindle_closeup_0008_isolated_c001_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0008_isolated_c001_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0008,tool99,001,official_crop,0,0
crops/images/tool99_bevel_gear_spindle_closeup_0008_isolated_c002_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0008_isolated_c002_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0008,tool99,002,official_crop,0,0
crops/images/tool99_bevel_gear_spindle_closeup_0008_isolated_c003_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0008_isolated_c003_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0008,tool99,003,official_crop,0,0
crops/images/tool99_bevel_gear_spindle_closeup_0008_isolated_c004_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0008_isolated_c004_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0008,tool99,004,official_crop,0,0
extra_normals/tool02_bevel_gear_spindle_closeup_0003.jpg,,tool02_bevel_gear_spindle_closeup_0003,tool02,full,extra_roboflow,1,0
extra_normals/tool02_bevel_gear_spindle_closeup_0004.jpg,,tool02_bevel_gear_spindle_closeup_0004,tool02,full,extra_roboflow,1,0
extra_normals/tool02_bevel_gear_spindle_closeup_0005.jpg,,tool02_bevel_gear_spindle_closeup_0005,tool02,full,extra_roboflow,1,0
extra_normals/tool02_bevel_gear_spindle_closeup_0007.jpg,,tool02_bevel_gear_spindle_closeup_0007,tool02,full,extra_roboflow,1,0
extra_normals/tool02_bevel_gear_spindle_closeup_0015.jpg,,tool02_bevel_gear_spindle_closeup_0015,tool02,full,extra_roboflow,1,0
extra_normals/tool02_bevel_gear_spindle_closeup_0018.jpg,,tool02_bevel_gear_spindle_closeup_0018,tool02,full,extra_roboflow,1,0
extra_normals/tool03_bevel_gear_spindle_closeup_0004.jpg,,tool03_bevel_gear_spindle_closeup_0004,tool03,full,extra_roboflow,1,0
extra_normals/tool08_bevel_gear_spindle_closeup_0001.jpg,,tool08_bevel_gear_spindle_closeup_0001,tool08,full,extra_roboflow,1,0
extra_normals/tool08_bevel_gear_spindle_closeup_0002.jpg,,tool08_bevel_gear_spindle_closeup_0002,tool08,full,extra_roboflow,1,0
extra_normals/tool08_bevel_gear_spindle_closeup_0007.jpg,,tool08_bevel_gear_spindle_closeup_0007,tool08,full,extra_roboflow,1,0
extra_normals/tool08_bevel_gear_spindle_closeup_0009.jpg,,tool08_bevel_gear_spindle_closeup_0009,tool08,full,extra_roboflow,1,0
extra_normals/tool09_bevel_gear_spindle_closeup_0002.jpg,,tool09_bevel_gear_spindle_closeup_0002,tool09,full,extra_roboflow,1,0
extra_normals/tool09_bevel_gear_spindle_closeup_0003.jpg,,tool09_bevel_gear_spindle_closeup_0003,tool09,full,extra_roboflow,1,0
extra_normals/tool09_bevel_gear_spindle_closeup_0004.jpg,,tool09_bevel_gear_spindle_closeup_0004,tool09,full,extra_roboflow,1,0
extra_normals/tool09_bevel_gear_spindle_closeup_0006.jpg,,tool09_bevel_gear_spindle_closeup_0006,tool09,full,extra_roboflow,1,0
extra_normals/tool10_bevel_gear_spindle_closeup_0001.jpg,,tool10_bevel_gear_spindle_closeup_0001,tool10,full,extra_roboflow,1,0
extra_normals/tool10_bevel_gear_spindle_closeup_0003.jpg,,tool10_bevel_gear_spindle_closeup_0003,tool10,full,extra_roboflow,1,0
extra_normals/tool10_bevel_gear_spindle_closeup_0005.jpg,,tool10_bevel_gear_spindle_closeup_0005,tool10,full,extra_roboflow,1,0
extra_normals/tool10_bevel_gear_spindle_closeup_0006.jpg,,tool10_bevel_gear_spindle_closeup_0006,tool10,full,extra_roboflow,1,0
extra_normals/tool97_bevel_gear_spindle_closeup_0002.jpg,,tool97_bevel_gear_spindle_closeup_0002,tool97,full,extra_roboflow,1,0
extra_normals/tool99_bevel_gear_spindle_closeup_0001.jpg,,tool99_bevel_gear_spindle_closeup_0001,tool99,full,extra_roboflow,1,0
extra_normals/tool99_bevel_gear_spindle_closeup_0002.jpg,,tool99_bevel_gear_spindle_closeup_0002,tool99,full,extra_roboflow,1,0
extra_normals/tool99_bevel_gear_spindle_closeup_0004.jpg,,tool99_bevel_gear_spindle_closeup_0004,tool99,full,extra_roboflow,1,0
extra_normals/tool99_bevel_gear_spindle_closeup_0006.jpg,,tool99_bevel_gear_spindle_closeup_0006,tool99,full,extra_roboflow,1,0
extra_normals/tool99_bevel_gear_spindle_closeup_0007.jpg,,tool99_bevel_gear_spindle_closeup_0007,tool99,full,extra_roboflow,1,0
