path,mask_path,base_image,tool,view,source,weak_label,has_defect,score,fold
crops/images/tool02_bevel_gear_spindle_closeup_0008_isolated_c003_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0008_isolated_c003_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0008,tool02,003,official_crop,0,1,2.909818410873413,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0008_isolated_c004_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0008_isolated_c004_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0008,tool02,004,official_crop,0,1,2.8491437435150146,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0011_isolated_c000_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0011_isolated_c000_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0011,tool02,000,official_crop,0,1,2.8355538845062256,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0011_isolated_c001_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0011_isolated_c001_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0011,tool02,001,official_crop,0,1,2.819329261779785,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0011_isolated_c002_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0011_isolated_c002_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0011,tool02,002,official_crop,0,1,2.8142483234405518,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0011_isolated_c003_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0011_isolated_c003_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0011,tool02,003,official_crop,0,1,2.903484582901001,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0011_isolated_c004_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0011_isolated_c004_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0011,tool02,004,official_crop,0,1,2.859431266784668,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0012_isolated_c000_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0012_isolated_c000_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0012,tool02,000,official_crop,0,1,3.215585470199585,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0012_isolated_c001_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0012_isolated_c001_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0012,tool02,001,official_crop,0,1,2.9629087448120117,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0012_isolated_c002_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0012_isolated_c002_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0012,tool02,002,official_crop,0,1,3.265665054321289,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0012_isolated_c003_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0012_isolated_c003_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0012,tool02,003,official_crop,0,1,2.921119213104248,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0012_isolated_c004_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0012_isolated_c004_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0012,tool02,004,official_crop,0,1,3.0513827800750732,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0016_isolated_c000_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0016_isolated_c000_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0016,tool02,000,official_crop,0,1,3.2789101600646973,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0016_isolated_c001_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0016_isolated_c001_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0016,tool02,001,official_crop,0,1,3.2453408241271973,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0016_isolated_c002_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0016_isolated_c002_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0016,tool02,002,official_crop,0,1,2.8838884830474854,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0016_isolated_c003_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0016_isolated_c003_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0016,tool02,003,official_crop,0,1,3.056276559829712,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0016_isolated_c004_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0016_isolated_c004_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0016,tool02,004,official_crop,0,1,3.1845831871032715,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0017_isolated_c000_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0017_isolated_c000_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0017,tool02,000,official_crop,0,0,3.146770477294922,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0017_isolated_c001_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0017_isolated_c001_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0017,tool02,001,official_crop,0,0,3.170140504837036,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0017_isolated_c002_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0017_isolated_c002_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0017,tool02,002,official_crop,0,0,3.2861852645874023,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0017_isolated_c003_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0017_isolated_c003_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0017,tool02,003,official_crop,0,0,3.414367437362671,tool02
crops/images/tool02_bevel_gear_spindle_closeup_0017_isolated_c004_direct_b01_c00.jpg,crops/masks/tool02_bevel_gear_spindle_closeup_0017_isolated_c004_direct_b01_c00.png,tool02_bevel_gear_spindle_closeup_0017,tool02,004,official_crop,0,0,3.2050697803497314,tool02
crops/images/tool03_bevel_gear_spindle_closeup_0003_isolated_c000_direct_b01_c00.jpg,crops/masks/tool03_bevel_gear_spindle_closeup_0003_isolated_c000_direct_b01_c00.png,tool03_bevel_gear_spindle_closeup_0003,tool03,000,official_crop,0,1,2.735682725906372,tool03
crops/images/tool03_bevel_gear_spindle_closeup_0003_isolated_c001_direct_b01_c00.jpg,crops/masks/tool03_bevel_gear_spindle_closeup_0003_isolated_c001_direct_b01_c00.png,tool03_bevel_gear_spindle_closeup_0003,tool03,001,official_crop,0,1,2.608616352081299,tool03
crops/images/tool03_bevel_gear_spindle_closeup_0003_isolated_c002_direct_b01_c00.jpg,crops/masks/tool03_bevel_gear_spindle_closeup_0003_isolated_c002_direct_b01_c00.png,tool03_bevel_gear_spindle_closeup_0003,tool03,002,official_crop,0,1,2.7230639457702637,tool03
crops/images/tool03_bevel_gear_spindle_closeup_0003_isolated_c003_direct_b01_c00.jpg,crops/masks/tool03_bevel_gear_spindle_closeup_0003_isolated_c003_direct_b01_c00.png,tool03_bevel_gear_spindle_closeup_0003,tool03,003,official_crop,0,1,2.5391340255737305,tool03
crops/images/tool03_bevel_gear_spindle_closeup_0003_isolated_c004_direct_b01_c00.jpg,crops/masks/tool03_bevel_gear_spindle_closeup_0003_isolated_c004_direct_b01_c00.png,tool03_bevel_gear_spindle_closeup_0003,tool03,004,official_crop,0,1,2.4403624534606934,tool03
crops/images/tool08_bevel_gear_spindle_closeup_0005_isolated_c000_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0005_isolated_c000_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0005,tool08,000,official_crop,0,1,2.976738452911377,tool08
crops/images/tool08_bevel_gear_spindle_closeup_0005_isolated_c001_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0005_isolated_c001_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0005,tool08,001,official_crop,0,1,2.8605828285217285,tool08
crops/images/tool08_bevel_gear_spindle_closeup_0005_isolated_c002_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0005_isolated_c002_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0005,tool08,002,official_crop,0,1,2.877089500427246,tool08
crops/images/tool08_bevel_gear_spindle_closeup_0005_isolated_c003_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0005_isolated_c003_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0005,tool08,003,official_crop,0,1,2.922322988510132,tool08
crops/images/tool08_bevel_gear_spindle_closeup_0005_isolated_c004_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0005_isolated_c004_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0005,tool08,004,official_crop,0,1,2.9221134185791016,tool08
crops/images/tool08_bevel_gear_spindle_closeup_0014_isolated_c000_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0014_isolated_c000_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0014,tool08,000,official_crop,0,1,2.8842527866363525,tool08
crops/images/tool08_bevel_gear_spindle_closeup_0014_isolated_c001_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0014_isolated_c001_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0014,tool08,001,official_crop,0,1,2.933271884918213,tool08
crops/images/tool08_bevel_gear_spindle_closeup_0014_isolated_c002_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0014_isolated_c002_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0014,tool08,002,official_crop,0,1,2.6096854209899902,tool08
crops/images/tool08_bevel_gear_spindle_closeup_0014_isolated_c003_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0014_isolated_c003_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0014,tool08,003,official_crop,0,1,2.783748149871826,tool08
crops/images/tool08_bevel_gear_spindle_closeup_0014_isolated_c004_direct_b01_c00.jpg,crops/masks/tool08_bevel_gear_spindle_closeup_0014_isolated_c004_direct_b01_c00.png,tool08_bevel_gear_spindle_closeup_0014,tool08,004,official_crop,0,1,2.91692852973938,tool08
crops/images/tool09_bevel_gear_spindle_closeup_0012_isolated_c000_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0012_isolated_c000_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0012,tool09,000,official_crop,0,1,2.7455897331237793,tool09
crops/images/tool09_bevel_gear_spindle_closeup_0012_isolated_c001_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0012_isolated_c001_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0012,tool09,001,official_crop,0,1,2.7002573013305664,tool09
crops/images/tool09_bevel_gear_spindle_closeup_0012_isolated_c002_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0012_isolated_c002_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0012,tool09,002,official_crop,0,1,2.851998805999756,tool09
crops/images/tool09_bevel_gear_spindle_closeup_0012_isolated_c003_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0012_isolated_c003_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0012,tool09,003,official_crop,0,1,2.6843080520629883,tool09
crops/images/tool09_bevel_gear_spindle_closeup_0012_isolated_c004_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0012_isolated_c004_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0012,tool09,004,official_crop,0,1,2.755596160888672,tool09
crops/images/tool09_bevel_gear_spindle_closeup_0013_isolated_c000_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0013_isolated_c000_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0013,tool09,000,official_crop,0,1,2.658949136734009,tool09
crops/images/tool09_bevel_gear_spindle_closeup_0013_isolated_c001_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0013_isolated_c001_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0013,tool09,001,official_crop,0,1,2.6093790531158447,tool09
crops/images/tool09_bevel_gear_spindle_closeup_0013_isolated_c002_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0013_isolated_c002_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0013,tool09,002,official_crop,0,1,2.6049301624298096,tool09
crops/images/tool09_bevel_gear_spindle_closeup_0013_isolated_c003_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0013_isolated_c003_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0013,tool09,003,official_crop,0,1,2.652127981185913,tool09
crops/images/tool09_bevel_gear_spindle_closeup_0013_isolated_c004_direct_b01_c00.jpg,crops/masks/tool09_bevel_gear_spindle_closeup_0013_isolated_c004_direct_b01_c00.png,tool09_bevel_gear_spindle_closeup_0013,tool09,004,official_crop,0,1,2.683863639831543,tool09
crops/images/tool10_bevel_gear_spindle_closeup_0004_isolated_c000_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0004_isolated_c000_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0004,tool10,000,official_crop,0,1,2.7454817295074463,tool10
crops/images/tool10_bevel_gear_spindle_closeup_0004_isolated_c001_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0004_isolated_c001_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0004,tool10,001,official_crop,0,1,2.96972918510437,tool10
crops/images/tool10_bevel_gear_spindle_closeup_0004_isolated_c002_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0004_isolated_c002_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0004,tool10,002,official_crop,0,1,2.8030951023101807,tool10
crops/images/tool10_bevel_gear_spindle_closeup_0004_isolated_c003_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0004_isolated_c003_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0004,tool10,003,official_crop,0,1,2.841763496398926,tool10
crops/images/tool10_bevel_gear_spindle_closeup_0004_isolated_c004_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0004_isolated_c004_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0004,tool10,004,official_crop,0,1,2.9111387729644775,tool10
crops/images/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c000_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c000_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0008,tool10,000,official_crop,0,1,2.944317102432251,tool10
crops/images/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c001_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c001_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0008,tool10,001,official_crop,0,1,3.0988214015960693,tool10
crops/images/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c002_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c002_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0008,tool10,002,official_crop,0,1,3.1033945083618164,tool10
crops/images/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c003_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c003_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0008,tool10,003,official_crop,0,1,2.949141025543213,tool10
crops/images/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c004_direct_b01_c00.jpg,crops/masks/tool10_bevel_gear_spindle_closeup_0008_isolated_v2_c004_direct_b01_c00.png,tool10_bevel_gear_spindle_closeup_0008,tool10,004,official_crop,0,1,3.034442663192749,tool10
crops/images/tool97_bevel_gear_spindle_closeup_0001_isolated_c000_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0001_isolated_c000_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0001,tool97,000,official_crop,0,0,2.3972795009613037,tool97
crops/images/tool97_bevel_gear_spindle_closeup_0001_isolated_c001_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0001_isolated_c001_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0001,tool97,001,official_crop,0,0,2.450076103210449,tool97
crops/images/tool97_bevel_gear_spindle_closeup_0001_isolated_c002_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0001_isolated_c002_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0001,tool97,002,official_crop,0,0,1.9428447484970093,tool97
crops/images/tool97_bevel_gear_spindle_closeup_0001_isolated_c003_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0001_isolated_c003_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0001,tool97,003,official_crop,0,0,2.6027965545654297,tool97
crops/images/tool97_bevel_gear_spindle_closeup_0001_isolated_c004_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0001_isolated_c004_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0001,tool97,004,official_crop,0,0,1.9509904384613037,tool97
crops/images/tool97_bevel_gear_spindle_closeup_0003_isolated_c000_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0003_isolated_c000_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0003,tool97,000,official_crop,0,0,3.187349557876587,tool97
crops/images/tool97_bevel_gear_spindle_closeup_0003_isolated_c001_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0003_isolated_c001_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0003,tool97,001,official_crop,0,0,3.3053982257843018,tool97
crops/images/tool97_bevel_gear_spindle_closeup_0003_isolated_c002_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0003_isolated_c002_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0003,tool97,002,official_crop,0,0,3.085750102996826,tool97
crops/images/tool97_bevel_gear_spindle_closeup_0003_isolated_c003_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0003_isolated_c003_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0003,tool97,003,official_crop,0,0,3.3250105381011963,tool97
crops/images/tool97_bevel_gear_spindle_closeup_0003_isolated_c004_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0003_isolated_c004_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0003,tool97,004,official_crop,0,0,2.957848072052002,tool97
crops/images/tool97_bevel_gear_spindle_closeup_0004_isolated_c000_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0004_isolated_c000_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0004,tool97,000,official_crop,0,0,3.204190254211426,tool97
crops/images/tool97_bevel_gear_spindle_closeup_0004_isolated_c001_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0004_isolated_c001_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0004,tool97,001,official_crop,0,0,3.156236410140991,tool97
crops/images/tool97_bevel_gear_spindle_closeup_0004_isolated_c002_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0004_isolated_c002_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0004,tool97,002,official_crop,0,0,3.305800676345825,tool97
crops/images/tool97_bevel_gear_spindle_closeup_0004_isolated_c003_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0004_isolated_c003_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0004,tool97,003,official_crop,0,0,3.3676376342773438,tool97
crops/images/tool97_bevel_gear_spindle_closeup_0004_isolated_c004_direct_b01_c00.jpg,crops/masks/tool97_bevel_gear_spindle_closeup_0004_isolated_c004_direct_b01_c00.png,tool97_bevel_gear_spindle_closeup_0004,tool97,004,official_crop,0,0,3.156397581100464,tool97
crops/images/tool99_bevel_gear_spindle_closeup_0003_isolated_c000_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0003_isolated_c000_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0003,tool99,000,official_crop,0,0,2.38763165473938,tool99
crops/images/tool99_bevel_gear_spindle_closeup_0003_isolated_c002_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0003_isolated_c002_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0003,tool99,002,official_crop,0,0,1.936612606048584,tool99
crops/images/tool99_bevel_gear_spindle_closeup_0003_isolated_c003_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0003_isolated_c003_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0003,tool99,003,official_crop,0,0,2.2287440299987793,tool99
crops/images/tool99_bevel_gear_spindle_closeup_0003_isolated_c004_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0003_isolated_c004_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0003,tool99,004,official_crop,0,0,2.4317290782928467,tool99
crops/images/tool99_bevel_gear_spindle_closeup_0008_isolated_c000_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0008_isolated_c000_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0008,tool99,000,official_crop,0,0,2.1038568019866943,tool99
crops/images/tool99_bevel_gear_spindle_closeup_0008_isolated_c001_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0008_isolated_c001_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0008,tool99,001,official_crop,0,0,1.9810969829559326,tool99
crops/images/tool99_bevel_gear_spindle_closeup_0008_isolated_c002_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0008_isolated_c002_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0008,tool99,002,official_crop,0,0,2.5210206508636475,tool99
crops/images/tool99_bevel_gear_spindle_closeup_0008_isolated_c003_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0008_isolated_c003_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0008,tool99,003,official_crop,0,0,2.0521605014801025,tool99
crops/images/tool99_bevel_gear_spindle_closeup_0008_isolated_c004_direct_b01_c00.jpg,crops/masks/tool99_bevel_gear_spindle_closeup_0008_isolated_c004_direct_b01_c00.png,tool99_bevel_gear_spindle_closeup_0008,tool99,004,official_crop,0,0,2.1000254154205322,tool99
